past_profitability_21d,past_profitability_63d,past_profitability_126d,volatility_21d,volatility_63d,volatility_126d,avg_price_21d,avg_price_63d,avg_price_126d,sharpe_21d,sharpe_63d,sharpe_126d,m_21d,m_63d,m_126d,roc_21d,roc_63d,roc_126d,MACD,rsi_14,dco_22,min_21d,min_63d,min_126d,max_21d,max_63d,max_126d,exp_mean_21d,exp_mean_63d,exp_mean_126d,target,factual_id
-0.1,0.0,0.0,0.3,0.4,0.3,23.189,23.495,21.98,-0.3,0.0,0.1,-2.2,0.2,0.7,-0.1,0.0,0.0,-0.6,20.5,0.9912909269,21.042,20.43,19.405,25.14,25.23,25.23,22.76,22.93,22.27,0.09349307742617062,4039
0.0,-0.0,-0.0,0.0,0.0,0.0,7.157,7.17,7.18,0.1,-0.3,-0.7,0.0,-0.0,-0.1,0.0,-0.0,-0.0,-0.0,60.1,-0.0026199999,7.146,7.14,7.145,7.166,7.188,7.22,7.16,7.17,7.18,0.0034716313864653625,31716
0.0,-0.0,-0.0,0.0,0.0,0.0,7.157,7.17,7.18,0.0,-0.3,-0.7,0.0,-0.0,-0.1,0.0,-0.0,-0.0,-0.0,60.3,-0.0027236363,7.145,7.14,7.145,7.165,7.188,7.22,7.16,7.17,7.18,0.0035187646103338964,31716
-0.1,-0.1,-0.1,0.3,0.3,0.3,95.66,101.996,102.48,-0.2,-0.5,-0.2,-6.0,-14.4,-5.7,-0.1,-0.1,-0.1,-1.8,35.1,0.087818183,92.858,92.86,92.858,98.8,110.06,110.06,96.22,99.93,100.79,0.28475588499403004,40710
-0.1,-0.1,-0.1,0.3,0.3,0.3,95.422,101.76,102.44,-0.2,-0.5,-0.2,-5.0,-14.9,-5.5,-0.1,-0.1,-0.1,-1.8,34.4,0.2940908968,92.292,92.29,92.292,98.216,110.06,110.06,95.9,99.71,100.66,0.28548103952479664,40710
0.0,-0.0,0.1,0.2,0.2,0.2,68.103,70.045,69.33,0.1,-0.1,0.4,1.1,-1.7,4.4,0.0,-0.0,0.1,0.1,58.0,-0.7735914588,65.589,65.59,64.012,69.831,73.922,73.92,68.62,69.12,68.64,0.11571271876228632,52391
0.0,-0.0,0.1,0.2,0.2,0.2,68.16,70.021,69.37,0.1,-0.1,0.4,1.2,-1.5,4.9,0.0,-0.0,0.1,0.1,59.0,-0.7873829603,65.589,65.59,64.033,69.998,73.922,73.92,68.72,69.13,68.66,0.11304343154048815,52391
-0.0,-0.0,-0.0,0.0,0.0,0.0,100.852,100.891,100.95,-0.3,-1.0,-1.8,-0.0,-0.1,-0.3,-0.0,-0.0,-0.0,-0.0,23.4,0.0065863635,100.824,100.82,100.824,100.877,100.94,101.1,100.85,100.89,100.94,-0.0020441612840297733,2616
-0.0,-0.0,-0.0,0.0,0.0,0.0,100.853,100.893,100.95,-0.4,-1.0,-1.7,-0.0,-0.1,-0.3,-0.0,-0.0,-0.0,-0.0,23.2,0.0077854544,100.828,100.83,100.828,100.878,100.944,101.1,100.85,100.89,100.94,-0.0020376174885353244,2616
-0.0,-0.1,-0.1,0.2,0.2,0.2,1.124,1.109,1.15,-0.2,-0.3,-0.5,-0.0,-0.1,-0.1,-0.0,-0.1,-0.1,-0.0,37.2,0.0171656813,1.084,1.07,1.066,1.162,1.163,1.22,1.11,1.12,1.14,0.31961599666809787,7836
0.0,-0.1,-0.1,0.2,0.2,0.2,1.118,1.119,1.15,0.1,-0.3,-0.5,0.0,-0.1,-0.1,0.0,-0.1,-0.1,0.0,37.4,0.0219036359,1.067,1.07,1.066,1.162,1.197,1.22,1.13,1.13,1.15,0.2551075403522419,7836
0.1,0.1,0.1,0.5,0.4,0.4,0.833,0.798,0.77,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.0,64.1,0.0201818179,0.751,0.75,0.69,0.86,0.86,0.86,0.83,0.8,0.79,0.1906232587924222,25815
0.0,0.0,0.0,0.4,0.5,0.4,0.825,0.813,0.83,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.3,-0.008272727,0.8,0.75,0.75,0.85,0.882,0.89,0.83,0.82,0.81,0.152748680033716,25815
0.0,0.0,0.0,0.0,0.0,0.0,100.745,100.343,100.06,0.3,0.9,0.5,0.3,1.1,0.7,0.0,0.0,0.0,0.1,61.8,-0.0294590909,100.547,99.72,99.293,100.933,100.933,100.93,100.72,100.42,100.2,0.024342955138373097,3222
0.0,0.0,0.0,0.0,0.0,0.0,100.728,100.325,100.05,0.4,0.9,0.5,0.4,1.1,0.7,0.0,0.0,0.0,0.1,61.8,-0.0312045459,100.502,99.71,99.293,100.933,100.933,100.93,100.71,100.4,100.19,0.024441116009342838,3222
0.0,-0.0,-0.1,0.2,0.2,0.2,36.574,36.883,39.86,0.1,-0.1,-0.7,0.4,-1.0,-5.7,0.0,-0.0,-0.1,0.2,52.0,-0.8131818175,35.365,35.37,35.365,38.26,38.262,45.69,36.81,37.48,38.93,-0.13460816188086863,4162
0.0,-0.0,-0.1,0.2,0.2,0.2,36.589,36.863,39.81,0.0,-0.2,-0.7,0.3,-1.2,-5.9,0.0,-0.0,-0.1,0.2,48.7,-0.6718181968,35.365,35.37,35.365,38.26,38.26,45.69,36.81,37.46,38.9,-0.12620052225155462,4162
0.0,0.0,-0.0,0.0,0.0,0.0,48.263,47.69,48.29,0.6,0.3,-0.3,0.6,0.5,-0.5,0.0,0.0,-0.0,0.2,76.5,-0.0438181832,47.928,46.9,46.9,48.55,48.55,49.38,48.23,48.03,48.27,0.007308247442641099,30749
0.0,0.0,-0.0,0.0,0.0,0.0,48.2,47.677,48.3,0.7,0.1,-0.3,0.8,0.1,-0.5,0.0,0.0,-0.0,0.2,71.7,-0.0909999982,47.774,46.9,46.9,48.53,48.53,49.38,48.18,47.99,48.27,0.00892714503898738,30749
-0.0,-0.3,-0.3,0.6,0.5,0.5,20.385,22.975,27.75,-0.0,-0.6,-0.8,-0.5,-10.2,-10.6,-0.0,-0.3,-0.3,-0.4,44.3,-0.4802234471,18.966,18.97,18.966,22.489,29.862,37.74,20.66,23.07,25.93,0.26308875112183877,50318
-0.0,-0.3,-0.4,0.6,0.5,0.5,20.352,22.819,27.67,-0.1,-0.6,-0.8,-0.7,-9.8,-10.7,-0.0,-0.3,-0.4,-0.4,43.6,-0.4970873296,18.966,18.97,18.966,22.489,29.428,37.74,20.58,22.97,25.83,0.2353450692197697,50318
-0.0,-0.0,-0.0,0.0,0.0,0.0,101.021,101.073,101.11,-0.4,-1.2,-0.8,-0.1,-0.2,-0.2,-0.0,-0.0,-0.0,-0.0,32.1,0.0189466085,100.968,100.97,100.968,101.061,101.158,101.19,101.01,101.06,101.09,-0.0020405986726467,2601
-0.0,-0.0,-0.0,0.0,0.0,0.0,101.013,101.068,101.1,-0.4,-1.2,-0.8,-0.1,-0.2,-0.2,-0.0,-0.0,-0.0,-0.0,32.4,0.0067019998,100.963,100.96,100.963,101.06,101.153,101.18,101.01,101.06,101.09,-0.002005782476492452,2601
0.0,0.0,0.0,0.0,0.1,0.1,88.255,86.636,86.79,0.3,0.3,0.2,1.3,1.9,1.3,0.0,0.0,0.0,0.4,60.6,0.2134167999,87.391,83.23,83.23,88.806,88.806,88.81,88.1,87.25,86.84,0.0235803341615552,43375
0.0,0.0,0.0,0.0,0.1,0.1,87.974,86.525,86.75,0.4,0.2,0.2,1.6,1.8,1.4,0.0,0.0,0.0,0.5,57.8,0.2379811257,86.672,83.23,83.23,88.806,88.806,88.81,87.95,87.09,86.74,0.021593578772123506,43375
0.0,-0.0,-0.0,0.0,0.4,0.3,5.0,4.929,5.05,0.0,-0.1,-0.1,0.0,-0.2,-0.2,0.0,-0.0,-0.0,0.0,88.6,-0.0,5.0,4.6,4.6,5.0,5.167,5.17,4.98,4.96,4.98,0.14595451342593715,27074
0.0,-0.0,-0.0,0.0,0.4,0.3,5.0,4.932,5.05,0.0,-0.1,-0.1,0.0,-0.2,-0.2,0.0,-0.0,-0.0,0.0,88.6,-0.0,5.0,4.6,4.6,5.0,5.167,5.17,4.97,4.96,4.98,0.1468804393518631,27074
-0.1,-0.2,-0.3,0.3,0.4,0.3,4.105,4.406,4.88,-0.3,-0.4,-1.0,-0.4,-0.7,-1.8,-0.1,-0.2,-0.3,-0.1,29.3,-0.0309212115,3.937,3.94,3.937,4.281,4.91,5.9,4.14,4.43,4.75,0.4097037218738008,21184
-0.1,-0.2,-0.3,0.3,0.3,0.3,4.054,4.268,4.49,-0.5,-0.5,-0.9,-0.6,-0.8,-1.3,-0.1,-0.2,-0.3,-0.1,30.8,0.1157272756,3.757,3.76,3.757,4.349,4.595,5.12,4.02,4.25,4.42,0.16138922803901398,21184
0.0,0.0,0.1,0.0,0.0,0.1,0.072,0.072,0.07,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,0.0,0.072,0.07,0.066,0.072,0.072,0.07,0.07,0.07,0.07,1.0413793103448286,11532
0.0,0.0,0.1,0.0,0.0,0.1,0.072,0.072,0.07,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,0.0,0.072,0.07,0.066,0.072,0.072,0.07,0.07,0.07,0.07,1.0413793103448286,11532
-0.0,-0.0,-0.0,0.1,0.1,0.1,14.649,14.808,14.93,-0.2,-0.4,-0.5,-0.3,-0.6,-0.5,-0.0,-0.0,-0.0,-0.1,40.6,0.0070000002,14.426,14.43,14.426,14.92,15.23,15.23,14.65,14.77,14.85,0.053858692110563454,7949
-0.0,-0.0,-0.0,0.1,0.1,0.1,14.661,14.818,14.94,-0.2,-0.4,-0.5,-0.3,-0.6,-0.5,-0.0,-0.0,-0.0,-0.0,41.0,-0.0502727255,14.44,14.44,14.44,14.92,15.23,15.23,14.67,14.78,14.85,0.05508958993944507,7949
-0.0,-0.0,-0.0,0.3,0.3,0.3,0.963,0.964,0.97,-0.1,-0.2,-0.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,36.7,0.0086363638,0.935,0.94,0.93,0.99,0.995,1.02,0.96,0.97,0.97,0.05224646666141678,469
-0.0,-0.0,-0.0,0.2,0.3,0.3,0.949,0.957,0.96,-0.1,-0.2,-0.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,37.5,-0.0050915154,0.92,0.92,0.92,0.967,0.99,1.0,0.95,0.96,0.96,0.34041235676969245,469
0.1,-0.1,-0.3,0.5,0.5,1.0,0.219,0.237,0.27,0.1,-0.2,-0.3,0.0,-0.0,-0.1,0.1,-0.1,-0.3,-0.0,71.3,0.0005,0.199,0.2,0.199,0.234,0.262,0.36,0.22,0.24,0.25,-0.05113491852246137,17593
0.1,-0.1,-0.3,0.5,0.5,1.0,0.219,0.238,0.27,0.1,-0.2,-0.3,0.0,-0.0,-0.1,0.1,-0.1,-0.3,-0.0,71.3,0.0011363636,0.199,0.2,0.199,0.234,0.262,0.36,0.22,0.24,0.25,-0.05638999330878618,17593
0.1,0.3,0.3,0.8,0.5,0.4,2.63,2.395,2.3,0.1,0.5,0.8,0.3,0.6,0.6,0.1,0.3,0.3,0.1,58.2,-0.1054545417,2.52,2.2,2.2,3.18,3.18,3.18,2.66,2.47,2.36,-0.000842696629213484,21993
0.1,0.3,0.3,0.8,0.5,0.4,2.617,2.385,2.29,0.1,0.5,0.8,0.3,0.6,0.6,0.1,0.3,0.3,0.1,58.2,-0.0927272737,2.52,2.2,2.2,3.18,3.18,3.18,2.64,2.45,2.35,-0.000842696629213484,21993
-0.0,0.2,0.4,0.2,0.2,0.3,48.008,46.143,42.58,-0.0,0.7,1.3,-0.2,6.9,12.6,-0.0,0.2,0.4,0.4,45.0,-0.8882719874,46.484,40.63,33.365,50.224,50.224,50.22,48.16,46.17,43.81,-0.06548136578134067,47694
-0.0,0.2,0.4,0.3,0.2,0.3,47.991,46.248,42.68,-0.0,0.7,1.4,-0.4,6.6,12.7,-0.0,0.2,0.4,0.3,42.9,-0.496439904,46.408,40.63,33.365,50.224,50.224,50.22,48.1,46.21,43.87,-0.06717910473449115,47694
0.0,0.0,-0.1,0.3,0.5,0.5,1.178,1.214,1.25,0.1,0.1,-0.2,0.1,0.0,-0.2,0.0,0.0,-0.1,-0.0,57.2,0.0036363637,1.13,1.05,1.05,1.2,1.37,1.42,1.19,1.21,1.22,0.5863499999999991,10210
0.0,0.0,-0.1,0.3,0.5,0.5,1.175,1.214,1.25,0.1,0.1,-0.2,0.1,0.0,-0.2,0.0,0.0,-0.1,-0.0,57.2,-0.0040909089,1.13,1.05,1.05,1.2,1.37,1.42,1.19,1.21,1.22,0.5948499999999992,10210
-0.0,-0.1,-0.2,0.3,0.4,0.3,10.655,11.755,12.6,-0.1,-0.3,-0.7,-0.4,-1.3,-3.3,-0.0,-0.1,-0.2,-0.3,65.5,0.0145454546,10.2,10.2,10.2,11.327,13.3,14.4,10.8,11.61,12.2,0.1521987599522282,17477
0.0,-0.1,-0.2,0.3,0.4,0.3,10.657,11.697,12.51,0.1,-0.2,-0.6,0.2,-0.8,-2.9,0.0,-0.1,-0.2,-0.1,65.7,-0.3300000131,10.2,10.2,10.2,11.26,13.3,14.4,10.9,11.55,12.14,0.12844378576168344,17477
-0.0,0.2,0.2,0.3,0.4,0.3,23.77,23.294,21.84,-0.1,0.5,0.6,-0.6,3.7,3.9,-0.0,0.2,0.2,0.1,39.4,-0.400909096,22.938,19.9,19.405,25.14,25.23,25.23,23.88,23.22,22.3,0.018929818012699114,4032
0.0,0.2,0.2,0.2,0.2,0.2,23.746,22.46,21.38,0.1,0.8,0.9,0.2,3.1,4.0,0.0,0.2,0.2,0.3,38.8,-0.3161565065,23.07,20.26,18.567,24.747,24.747,24.75,23.64,22.69,22.12,0.3033197335086953,4032
-0.0,-0.0,-0.1,0.1,0.2,0.2,21.391,22.041,21.88,-0.3,-0.3,-0.4,-0.8,-1.1,-1.5,-0.0,-0.0,-0.1,-0.2,32.4,0.0626818165,20.945,20.94,20.655,21.928,23.29,23.29,21.38,21.76,21.99,0.02191961275095249,46939
-0.0,-0.0,-0.1,0.1,0.2,0.2,21.429,22.058,21.89,-0.3,-0.3,-0.4,-0.8,-1.0,-1.5,-0.0,-0.0,-0.1,-0.2,32.2,0.075363636,20.974,20.97,20.655,21.946,23.29,23.29,21.42,21.79,22.01,0.02018473863605834,46939
0.1,0.2,0.2,0.2,0.3,0.3,18.898,18.126,17.24,0.3,0.6,0.7,1.4,2.9,3.2,0.1,0.2,0.2,0.4,59.8,-0.3101226389,17.827,16.6,15.152,19.77,19.77,19.77,19.08,18.31,17.92,0.32479303525853476,52199
0.1,0.2,0.2,0.2,0.3,0.3,18.966,18.17,17.27,0.4,0.6,0.7,1.4,2.8,3.2,0.1,0.2,0.2,0.4,59.6,-0.1019443497,17.827,16.65,15.152,19.788,19.788,19.79,19.13,18.35,17.95,0.32521433092072594,52199
-0.1,-0.1,-0.1,0.2,0.2,0.2,1.552,1.588,1.62,-0.4,-0.3,-0.6,-0.1,-0.1,-0.2,-0.1,-0.1,-0.1,-0.0,30.9,-0.0074145454,1.476,1.48,1.476,1.611,1.658,1.75,1.55,1.58,1.62,0.3845724330739066,11839
-0.1,-0.1,-0.1,0.2,0.2,0.2,1.557,1.589,1.62,-0.4,-0.3,-0.5,-0.1,-0.1,-0.2,-0.1,-0.1,-0.1,-0.0,31.0,-0.0053236363,1.487,1.49,1.487,1.617,1.658,1.75,1.55,1.58,1.62,0.3782356118730002,11839
0.0,0.1,-0.0,0.2,0.2,0.2,172.889,165.793,168.1,0.1,0.7,-0.1,2.3,22.4,-5.6,0.0,0.1,-0.0,1.5,52.7,-0.0853779018,169.546,146.24,144.918,176.815,176.815,184.4,172.6,169.31,168.99,0.03823784141994507,43127
0.0,0.1,-0.0,0.2,0.2,0.3,172.931,166.14,168.05,0.0,0.7,-0.2,0.9,21.9,-6.8,0.0,0.1,-0.0,1.3,46.7,-0.6588557363,169.197,146.89,144.918,176.815,176.815,184.4,172.56,169.39,169.04,0.04994032063316568,43127
-0.0,-0.0,-0.0,0.0,0.0,0.0,208.468,208.543,208.66,-1.3,-3.8,-6.5,-0.1,-0.2,-0.5,-0.0,-0.0,-0.0,-0.0,4.6,0.0066489093,208.432,208.43,208.432,208.502,208.655,208.9,208.47,208.54,208.63,-0.0019207811660944818,30534
-0.0,-0.0,-0.0,0.0,0.0,0.0,208.478,208.554,208.67,-1.3,-3.8,-6.3,-0.1,-0.2,-0.5,-0.0,-0.0,-0.0,-0.0,6.6,0.0045727273,208.443,208.44,208.443,208.512,208.666,208.91,208.48,208.55,208.64,-0.001926503646319709,30534
-0.0,-0.0,-0.0,0.0,0.0,0.0,16.295,16.349,16.43,-0.6,-1.1,-1.0,-0.2,-0.3,-0.5,-0.0,-0.0,-0.0,-0.0,11.2,0.0123681817,16.153,16.15,16.153,16.348,16.44,16.69,16.28,16.35,16.42,0.03061270946900691,35107
-0.0,-0.0,-0.0,0.0,0.0,0.0,16.304,16.354,16.43,-0.6,-1.0,-0.9,-0.2,-0.3,-0.5,-0.0,-0.0,-0.0,-0.0,12.9,0.0007418182,16.182,16.18,16.182,16.352,16.45,16.69,16.3,16.35,16.43,0.02909146197161693,35107
0.0,-0.0,-0.2,0.0,0.0,0.5,0.236,0.236,0.24,0.0,-0.5,-0.4,0.0,-0.0,-0.1,0.0,-0.0,-0.2,-0.0,18.8,0.0,0.236,0.24,0.2,0.236,0.24,0.32,0.24,0.24,0.25,-0.12038135593220356,11607
0.0,-0.0,-0.2,0.0,0.0,0.5,0.236,0.236,0.24,0.0,-0.5,-0.4,0.0,-0.0,-0.1,0.0,-0.0,-0.2,-0.0,18.8,0.0,0.236,0.24,0.2,0.236,0.24,0.32,0.24,0.24,0.25,-0.11864406779661034,11607
-0.0,-0.0,0.0,0.1,0.1,0.1,2841.368,2866.044,2856.2,-0.0,-0.2,0.3,-10.3,-42.1,65.4,-0.0,-0.0,0.0,0.2,59.1,-5.4237446785,2814.091,2814.09,2794.724,2868.145,2946.867,2946.87,2848.55,2853.13,2842.44,0.06013175184587456,43812
-0.0,-0.0,0.0,0.1,0.1,0.1,2841.856,2866.712,2855.68,-0.1,-0.2,0.3,-19.1,-36.9,68.6,-0.0,-0.0,0.0,-0.8,59.2,-6.1441373825,2814.091,2814.09,2788.943,2874.064,2946.867,2946.87,2847.5,2852.94,2842.17,0.06655631009656542,43812
-0.0,-0.0,-0.1,0.1,0.1,0.1,65.117,65.617,66.95,-0.2,-0.3,-0.9,-0.6,-1.6,-5.3,-0.0,-0.0,-0.1,-0.2,39.7,0.3924545348,64.632,64.59,64.592,65.77,66.9,70.08,65.16,65.86,66.88,0.050618555656407306,38824
-0.0,-0.0,-0.1,0.1,0.1,0.1,65.073,65.573,66.87,-0.1,-0.3,-0.9,-0.4,-1.2,-5.2,-0.0,-0.0,-0.1,-0.2,39.6,0.1896363646,64.532,64.52,64.516,65.77,66.9,69.79,65.08,65.79,66.81,0.05127326576544795,38824
0.0,-0.1,-0.2,0.2,0.2,0.2,23.697,24.893,26.26,0.0,-0.5,-1.0,0.2,-2.4,-4.5,0.0,-0.1,-0.2,-0.1,54.2,-0.6387272477,22.81,22.81,22.81,24.29,26.7,29.42,23.93,24.78,25.64,0.06673946732349322,34455
0.0,-0.1,-0.2,0.2,0.2,0.2,23.687,24.931,26.3,0.0,-0.5,-1.0,0.3,-2.5,-4.5,0.0,-0.1,-0.2,-0.2,54.2,-0.551818192,22.81,22.81,22.81,24.29,26.739,29.42,23.93,24.81,25.67,0.07358886279189858,34455
0.0,0.0,0.0,0.0,0.0,0.0,101.03,100.898,100.8,0.1,0.5,0.2,0.1,0.5,0.3,0.0,0.0,0.0,0.0,52.0,0.0157618187,100.968,100.56,100.293,101.08,101.08,101.08,101.02,100.92,100.87,0.012867901104529322,5476
0.0,0.0,0.0,0.0,0.0,0.0,101.022,100.881,100.8,0.2,0.5,0.2,0.1,0.5,0.4,0.0,0.0,0.0,0.0,50.5,0.0059199999,100.949,100.5,100.293,101.08,101.08,101.08,101.01,100.91,100.87,0.012244353554428947,5476
0.0,0.0,0.0,0.1,0.1,0.1,9.726,9.633,9.67,0.3,0.2,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.1,72.0,-0.0405151621,9.633,9.35,9.348,9.891,9.891,9.89,9.73,9.67,9.65,0.04294764343665479,46478
0.0,0.0,0.0,0.1,0.1,0.1,9.73,9.671,9.62,0.4,0.3,0.3,0.2,0.2,0.2,0.0,0.0,0.0,0.0,69.9,0.0051870644,9.562,9.54,9.382,9.876,9.876,9.88,9.75,9.68,9.61,0.09990859179760016,46478
0.0,-0.2,-0.2,0.4,0.4,0.5,1.054,1.126,1.22,0.0,-0.6,-0.5,0.0,-0.3,-0.3,0.0,-0.2,-0.2,0.0,49.1,-0.0508272722,0.982,0.98,0.982,1.12,1.425,1.6,1.07,1.12,1.18,0.1618467612160125,23556
-0.0,-0.2,-0.3,0.4,0.4,0.4,1.015,1.069,1.2,-0.1,-0.5,-0.7,-0.0,-0.3,-0.4,-0.0,-0.2,-0.3,-0.0,48.7,-0.0086363638,0.975,0.98,0.975,1.09,1.272,1.49,1.02,1.08,1.16,0.7040663978286941,23556
0.0,0.0,-0.0,0.1,0.1,0.1,7.091,7.096,7.2,0.2,0.1,-0.7,0.1,0.0,-0.4,0.0,0.0,-0.0,0.0,59.0,-0.036748182,7.015,6.93,6.935,7.165,7.225,7.52,7.11,7.12,7.19,0.16866172942560134,3003
0.0,0.0,-0.0,0.1,0.1,0.1,7.094,7.096,7.2,0.2,0.1,-0.7,0.1,0.0,-0.4,0.0,0.0,-0.0,0.0,60.4,-0.0322618186,7.015,6.93,6.935,7.167,7.225,7.52,7.11,7.12,7.19,0.17015026095653796,3003
0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,42.2,-0.0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.0,18870
0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,42.2,-0.0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.0,18870
0.0,-0.0,0.0,0.0,0.1,0.1,80.559,80.374,79.97,0.1,-0.0,0.4,0.3,-0.2,1.8,0.0,-0.0,0.0,0.1,42.6,0.2230757773,79.772,79.19,77.726,81.252,81.252,81.46,80.61,80.36,79.93,0.01839111500694247,51822
0.0,-0.0,0.0,0.0,0.1,0.1,80.604,80.369,80.0,0.2,-0.0,0.3,0.5,-0.1,1.7,0.0,-0.0,0.0,0.1,42.2,0.4145467877,79.833,79.19,77.726,81.252,81.252,81.46,80.58,80.37,79.95,0.02479928890524883,51822
0.0,0.0,-0.0,0.0,0.0,0.0,201.872,199.201,201.45,0.7,0.6,-0.2,2.7,3.6,-1.2,0.0,0.0,-0.0,0.9,85.8,0.249818176,200.4,195.71,195.71,203.136,203.136,206.05,201.77,200.67,201.22,0.03904073408770655,30884
0.0,0.0,-0.0,0.0,0.0,0.0,202.013,199.265,201.44,0.8,0.7,-0.2,3.0,4.0,-0.9,0.0,0.0,-0.0,0.9,87.9,0.1550000012,200.498,195.71,195.71,203.39,203.39,206.05,201.92,200.76,201.25,0.03761164602667523,30884
0.1,0.0,-0.1,0.2,0.2,0.2,204.758,207.088,218.18,0.6,0.1,-0.6,17.3,3.4,-21.2,0.1,0.0,-0.1,2.7,79.4,-0.2720318139,194.167,192.96,192.96,213.646,218.92,235.91,207.12,208.63,214.14,0.10177548306364319,34894
0.1,0.0,-0.1,0.1,0.2,0.2,205.585,207.134,218.01,0.6,0.1,-0.5,17.4,2.9,-20.5,0.1,0.0,-0.1,2.8,77.4,0.1531681865,194.77,192.96,192.96,214.166,218.92,235.91,207.7,208.78,214.13,0.10034203794895484,34894
0.2,0.2,0.0,0.2,0.3,0.3,104.599,94.258,97.28,0.9,0.7,0.2,17.5,19.2,4.6,0.2,0.2,0.0,5.0,87.6,-3.0170907974,96.262,81.21,81.21,113.232,113.232,113.23,105.29,98.54,97.64,0.11353550936715587,40780
0.2,0.2,0.0,0.2,0.3,0.3,103.768,93.953,97.25,0.8,0.7,0.1,17.2,19.2,4.1,0.2,0.2,0.0,4.9,88.1,-2.3319091797,95.224,81.21,81.21,112.744,112.744,112.74,104.52,98.07,97.4,0.11418061424532892,40780
-0.1,-0.2,-0.1,0.3,0.3,0.3,0.084,0.094,0.1,-0.2,-0.7,-0.4,-0.0,-0.0,-0.0,-0.1,-0.2,-0.1,-0.0,12.6,0.0015,0.079,0.08,0.079,0.088,0.106,0.11,0.08,0.09,0.09,0.11270440251572349,9317
-0.1,-0.2,-0.1,0.3,0.3,0.3,0.084,0.094,0.1,-0.2,-0.7,-0.4,-0.0,-0.0,-0.0,-0.1,-0.2,-0.1,-0.0,12.6,0.0017954545,0.079,0.08,0.079,0.088,0.106,0.11,0.08,0.09,0.09,0.1108805031446543,9317
0.2,-0.0,-0.0,1.0,1.2,1.3,0.202,0.207,0.23,0.2,-0.0,-0.0,0.0,-0.0,-0.0,0.2,-0.0,-0.0,0.0,74.2,-0.0010818181,0.18,0.18,0.18,0.226,0.266,0.32,0.2,0.21,0.22,0.01696605872089199,22632
0.2,-0.0,-0.0,1.0,1.2,1.3,0.203,0.207,0.23,0.2,-0.0,-0.0,0.0,-0.0,-0.0,0.2,-0.0,-0.0,0.0,74.2,-0.0026454546,0.18,0.18,0.18,0.226,0.265,0.32,0.21,0.21,0.22,0.0064694712872468835,22632
-0.2,-0.5,-0.7,0.7,0.9,0.7,15.196,20.123,30.49,-0.2,-0.6,-0.9,-2.7,-17.5,-33.3,-0.2,-0.5,-0.7,-1.0,42.3,-0.4957090914,13.632,13.63,13.632,16.998,34.336,49.6,15.63,20.64,27.29,2.074443873789562,8993
-0.1,-0.6,-0.7,0.7,0.9,0.7,15.081,19.838,30.22,-0.2,-0.6,-1.0,-2.4,-17.9,-33.8,-0.1,-0.6,-0.7,-0.9,40.0,-0.5568000078,13.626,13.63,13.626,16.579,34.112,49.6,15.52,20.45,27.08,2.1657781650854337,8993
0.0,-0.0,-0.0,0.2,0.2,0.4,0.488,0.49,0.53,0.0,-0.2,-0.1,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,51.7,-0.0031999999,0.472,0.47,0.472,0.5,0.504,0.7,0.49,0.5,0.51,0.5462141861622709,11742
0.0,-0.0,-0.0,0.2,0.2,0.4,0.488,0.49,0.53,0.0,-0.2,-0.1,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,51.7,-0.0068000001,0.472,0.47,0.472,0.5,0.503,0.7,0.49,0.5,0.51,0.5293910569105703,11742
0.0,2.8,1.2,0.0,1.1,1.3,0.75,0.688,0.56,0.0,2.4,0.9,0.0,0.5,0.4,0.0,2.8,1.2,-0.0,29.9,-0.0,0.75,0.23,0.179,0.75,0.935,0.94,0.76,0.69,0.61,-0.5965866666666666,18048
-0.0,2.9,1.5,0.1,1.2,1.3,0.75,0.679,0.56,-0.1,2.5,1.2,-0.0,0.6,0.4,-0.0,2.9,1.5,0.0,29.9,-0.0016818182,0.75,0.2,0.179,0.75,0.935,0.94,0.76,0.69,0.6,-0.5521235521325631,18048
0.0,-0.1,-0.1,0.3,0.3,0.2,20.736,20.36,21.65,0.1,-0.3,-0.5,0.7,-1.6,-2.4,0.0,-0.1,-0.1,0.3,44.1,-0.2474545389,19.626,18.59,18.59,21.7,22.22,23.4,20.77,20.74,21.23,0.11170792621088547,33792
